date,value
2020-10-29,44.78
2020-10-30,44.19
2020-11-02,44.525
2020-11-03,45.14
2020-11-04,47.0
2020-11-05,47.51
2020-11-06,47.195
2020-11-09,47.57
2020-11-10,45.795
2020-11-11,46.645
2020-11-12,46.675
2020-11-13,46.48
2020-11-16,46.675
2020-11-17,46.535
2020-11-18,46.5
2020-11-19,46.535
2020-11-20,46.74
2020-11-23,46.39
2020-11-24,46.475
2020-11-25,46.555
2020-11-26,46.89
2020-11-27,47.175
2020-11-30,46.935
2020-12-01,47.25
2020-12-02,46.67
2020-12-03,46.695
2020-12-04,46.765
2020-12-07,47.05
2020-12-08,47.175
2020-12-09,47.35
2020-12-10,46.84
2020-12-11,46.55
2020-12-14,47.145
2020-12-15,47.035
2020-12-16,47.38
2020-12-17,47.725
2020-12-18,47.755
2020-12-21,47.595
2020-12-22,47.885
2020-12-23,48.005
2020-12-28,48.205
2020-12-29,48.08
2020-12-30,48.015
2021-01-04,47.865
2021-01-05,47.98
2021-01-06,48.17
2021-01-07,48.88
2021-01-08,49.655
2021-01-11,49.78
2021-01-12,49.615
2021-01-13,49.825
2021-01-14,49.9
2021-01-15,49.41
2021-01-18,49.495
2021-01-19,49.425
2021-01-20,50.55
2021-01-21,50.84
2021-01-22,50.67
2021-01-25,50.94
2021-01-26,50.92
2021-01-27,49.99
2021-01-28,49.915
2021-01-29,49.035
2021-02-01,49.955
2021-02-02,51.28
2021-02-03,51.35
2021-02-04,51.59
2021-02-05,51.86
2021-02-08,52.06
2021-02-09,52.17
2021-02-10,51.78
2021-02-11,52.34
2021-02-12,52.52
2021-02-15,53.0
2021-02-16,52.8
2021-02-17,52.0
2021-02-18,51.84
2021-02-19,52.16
2021-02-22,50.75
2021-02-23,49.43
2021-02-24,49.725
2021-02-25,49.05
2021-02-26,48.945
2021-03-01,49.98
2021-03-02,49.71
2021-03-03,48.84
2021-03-04,47.765
2021-03-05,46.07
2021-03-08,47.73
2021-03-09,48.305
2021-03-10,48.61
2021-03-11,49.34
2021-03-12,48.735
2021-03-15,49.315
2021-03-16,50.06
2021-03-17,49.205
2021-03-18,49.225
2021-03-19,48.99
2021-03-22,49.69
2021-03-23,49.78
2021-03-24,49.33
2021-03-25,48.73
2021-03-26,49.145
2021-03-29,49.22
2021-03-30,49.545
2021-03-31,50.37
2021-04-01,51.0
2021-04-06,51.83
2021-04-07,51.48
2021-04-08,51.97
2021-04-09,52.19
2021-04-12,52.2
2021-04-13,52.85
2021-04-14,52.65
2021-04-15,53.14
2021-04-16,53.15
2021-04-19,52.43
2021-04-20,51.77
2021-04-21,52.24
2021-04-22,52.79
2021-04-23,52.67
2021-04-26,52.9
2021-04-27,52.91
2021-04-28,52.72
2021-04-29,52.38
2021-04-30,52.57
2021-05-03,52.19
2021-05-04,50.84
2021-05-05,51.75
2021-05-06,50.94
2021-05-07,51.55
2021-05-10,50.48
2021-05-11,49.79
2021-05-12,49.085
2021-05-13,49.08
2021-05-14,49.69
2021-05-17,49.32
2021-05-18,49.615
2021-05-19,48.655
2021-05-20,50.0
2021-05-21,50.17
2021-05-25,50.66
2021-05-26,51.0
2021-05-27,51.15
2021-05-28,51.21
2021-05-31,50.96
2021-06-01,51.37
2021-06-02,51.53
2021-06-03,51.62
2021-06-04,51.59
2021-06-07,51.63
2021-06-08,51.59
2021-06-09,51.54
2021-06-10,51.51
2021-06-11,51.85
2021-06-14,51.76
2021-06-15,51.58
2021-06-16,51.63
2021-06-17,52.02
2021-06-18,51.41
2021-06-21,51.74
2021-06-22,52.1
2021-06-23,52.16
2021-06-24,52.79
2021-06-25,52.98
2021-06-28,52.8
2021-06-29,53.13
2021-06-30,53.13
2021-07-01,53.24
2021-07-02,53.42
2021-07-05,53.6
2021-07-06,53.16
2021-07-07,53.37
2021-07-08,52.43
2021-07-09,53.36
2021-07-12,53.78
2021-07-13,53.91
2021-07-14,53.67
2021-07-15,53.57
2021-07-16,53.09
2021-07-19,51.85
2021-07-20,52.86
2021-07-21,53.5
2021-07-22,53.7
2021-07-23,54.31
2021-07-26,54.41
2021-07-27,53.55
2021-07-28,54.06
2021-07-29,54.4
2021-07-30,54.07
2021-08-02,54.47
2021-08-03,54.39
2021-08-04,54.9
2021-08-05,55.26
2021-08-06,55.65
2021-08-09,55.89
2021-08-10,56.31
2021-08-11,56.08
2021-08-12,56.26
2021-08-13,56.03
2021-08-16,55.53
2021-08-17,55.46
2021-08-18,55.48
2021-08-19,54.32
2021-08-20,54.61
2021-08-23,55.4
2021-08-24,55.67
2021-08-25,56.04
2021-08-26,55.79
2021-08-27,56.1
2021-08-30,56.35
2021-08-31,56.13
2021-09-01,56.02
2021-09-02,56.36
2021-09-03,56.07
2021-09-06,56.52
2021-09-07,56.45
2021-09-08,55.97
2021-09-09,56.28
2021-09-10,56.2
2021-09-13,55.96
2021-09-14,55.92
2021-09-15,55.86
2021-09-16,56.2
2021-09-17,55.92
2021-09-20,54.46
2021-09-21,54.94
2021-09-22,55.52
2021-09-23,56.39
2021-09-24,56.31
2021-09-27,56.6
2021-09-28,55.35
2021-09-29,55.45
2021-09-30,55.31
2021-10-01,54.95
2021-10-04,54.31
2021-10-05,55.47
2021-10-06,54.89
2021-10-07,56.28
2021-10-08,55.91
2021-10-11,56.15
2021-10-12,55.68
2021-10-13,55.58
2021-10-14,56.57
2021-10-15,57.27
2021-10-18,57.37
2021-10-19,57.73
2021-10-20,57.73
2021-10-21,57.54
2021-10-22,57.8
2021-10-25,58.47
2021-10-26,59.05
2021-10-27,58.57
2021-10-28,58.49
2021-10-29,59.16
2021-11-01,59.45
2021-11-02,59.62
2021-11-03,59.53
2021-11-04,60.0
2021-11-05,60.26
2021-11-08,60.3
2021-11-09,59.54
2021-11-10,59.67
2021-11-11,59.87
2021-11-12,60.09
2021-11-15,60.26
2021-11-16,60.87
2021-11-17,60.88
2021-11-18,60.6
2021-11-19,60.62
2021-11-22,61.29
2021-11-23,60.38
2021-11-24,60.94
2021-11-25,61.07
2021-11-26,58.8
2021-11-29,59.54
2021-11-30,58.93
2021-12-01,59.73
2021-12-02,58.21
2021-12-03,57.62
2021-12-06,57.55
2021-12-07,59.75
2021-12-08,59.39
2021-12-09,59.48
2021-12-10,58.86
2021-12-13,58.57
2021-12-14,57.61
2021-12-15,57.87
2021-12-16,58.59
2021-12-17,57.88
2021-12-20,56.37
2021-12-21,57.33
2021-12-22,58.44
2021-12-23,59.22
2021-12-27,59.8
2021-12-28,59.9
2021-12-29,59.51
2021-12-30,59.78
2022-01-03,59.75
2022-01-04,59.66
2022-01-05,59.27
2022-01-06,57.96
2022-01-07,57.54
2022-01-10,56.55
2022-01-11,57.48
2022-01-12,57.98
2022-01-13,57.56
2022-01-14,56.42
2022-01-17,56.89
2022-01-18,56.13
2022-01-19,55.56
2022-01-20,56.23
2022-01-21,54.66
2022-01-24,51.87
2022-01-25,52.54
2022-01-26,54.0
2022-01-27,54.13
2022-01-28,53.53
2022-01-31,54.86
2022-02-01,55.6
2022-02-02,55.79
2022-02-03,55.0
2022-02-04,54.55
2022-02-07,54.81
2022-02-08,54.93
2022-02-09,56.08
2022-02-10,55.79
2022-02-11,55.0
2022-02-14,54.5
2022-02-15,54.93
2022-02-16,54.68
2022-02-17,54.21
2022-02-18,53.27
2022-02-21,52.44
2022-02-22,52.7
2022-02-23,52.36
2022-02-24,51.82
2022-02-25,53.55
2022-02-28,54.21
2022-03-01,53.73
2022-03-02,54.4
2022-03-03,54.2
2022-03-04,53.31
2022-03-07,53.0
2022-03-08,51.74
2022-03-09,52.97
2022-03-10,52.41
2022-03-11,52.94
2022-03-14,52.04
2022-03-15,52.7
2022-03-16,54.22
2022-03-17,54.48
2022-03-18,55.78
2022-03-21,56.21
2022-03-22,57.06
2022-03-23,57.08
2022-03-24,57.05
2022-03-25,57.25
2022-03-28,57.52
2022-03-29,58.08
2022-03-30,57.88
2022-03-31,57.77
2022-04-01,57.25
2022-04-04,58.15
2022-04-05,58.0
2022-04-06,56.43
2022-04-07,56.29
2022-04-08,56.91
2022-04-11,55.69
2022-04-12,56.06
2022-04-13,55.94
2022-04-14,56.03
2022-04-19,56.23
2022-04-20,56.32
2022-04-21,56.33
2022-04-22,54.7
2022-04-25,53.51
2022-04-26,53.13
2022-04-27,53.67
2022-04-28,53.84
2022-04-29,54.51
2022-05-02,53.18
2022-05-03,54.08
2022-05-04,53.33
2022-05-05,53.5
2022-05-06,52.64
2022-05-09,50.68
2022-05-10,50.21
2022-05-11,51.03
2022-05-12,50.23
2022-05-13,51.9
2022-05-16,51.28
2022-05-17,51.86
2022-05-18,50.83
2022-05-19,50.06
2022-05-20,49.695
2022-05-23,50.36
2022-05-24,48.935
2022-05-25,49.795
2022-05-26,50.87
2022-05-27,52.41
2022-05-30,52.99
2022-05-31,52.35
2022-06-01,52.29
2022-06-02,52.11
2022-06-03,52.15
2022-06-06,52.45
2022-06-07,52.56
2022-06-08,52.65
2022-06-09,52.12
2022-06-10,51.15
2022-06-13,50.27
2022-06-14,49.875
2022-06-15,49.87
2022-06-16,48.585
2022-06-17,47.985
2022-06-20,48.23
2022-06-21,48.855
2022-06-22,48.64
2022-06-23,48.53
2022-06-24,49.49
2022-06-27,49.785
2022-06-28,50.12
2022-06-29,50.08
2022-06-30,49.49
2022-07-01,49.765
2022-07-04,50.27
2022-07-05,49.425
2022-07-06,50.05
2022-07-07,51.11
2022-07-08,51.15
2022-07-11,51.31
2022-07-12,51.36
2022-07-13,50.82
2022-07-14,50.21
2022-07-15,51.0
2022-07-18,51.18
2022-07-19,51.04
2022-07-20,51.16
2022-07-21,50.98
2022-07-22,51.28
2022-07-25,51.61
2022-07-26,51.99
2022-07-27,52.11
2022-07-28,52.55
2022-07-29,52.93
2022-08-01,52.67
2022-08-02,52.93
2022-08-03,52.8
2022-08-04,52.18
2022-08-05,52.18
2022-08-08,52.48
2022-08-09,52.53
2022-08-10,52.37
2022-08-11,52.69
2022-08-12,53.12
2022-08-15,53.45
2022-08-16,53.84
2022-08-17,53.83
2022-08-18,54.25
2022-08-19,54.54
2022-08-22,54.81
2022-08-23,54.68
2022-08-24,54.8
2022-08-25,55.07
2022-08-26,54.65
2022-08-29,54.11
2022-08-30,53.24
2022-08-31,52.76
2022-09-01,52.59
2022-09-02,52.98
2022-09-05,53.03
2022-09-06,52.8
2022-09-07,52.28
2022-09-08,52.77
2022-09-09,53.09
2022-09-12,53.48
2022-09-13,52.96
2022-09-14,52.83
2022-09-15,52.39
2022-09-16,51.7
2022-09-19,51.73
2022-09-20,51.64
2022-09-21,52.38
2022-09-22,51.85
2022-09-23,51.03
2022-09-26,51.04
2022-09-27,51.08
2022-09-28,51.25
2022-09-29,50.37
2022-09-30,50.48
2022-10-03,50.76
2022-10-04,51.47
2022-10-05,51.79
2022-10-06,51.95
2022-10-07,51.67
2022-10-10,51.36
2022-10-11,51.35
2022-10-12,51.3
2022-10-13,51.46
2022-10-14,51.47
2022-10-17,51.73
2022-10-18,51.6
2022-10-19,52.02
2022-10-20,52.14
2022-10-21,52.31
2022-10-24,52.83
2022-10-25,52.9
2022-10-26,53.24
2022-10-27,53.46
2022-10-28,53.9
2022-10-31,54.31
2022-11-01,54.6
2022-11-02,54.57
2022-11-03,54.43
2022-11-04,53.74
2022-11-07,54.07
2022-11-08,54.17
2022-11-09,53.8
2022-11-10,53.96
2022-11-11,53.1
2022-11-14,53.54
2022-11-15,53.42
2022-11-16,53.14
2022-11-17,53.0
2022-11-18,53.54
2022-11-21,53.6
2022-11-22,54.41
2022-11-23,54.25
2022-11-24,54.32
2022-11-25,54.46
2022-11-28,54.12
2022-11-29,54.01
2022-11-30,54.32
2022-12-01,54.16
2022-12-02,54.01
2022-12-05,53.61
2022-12-06,53.05
2022-12-07,52.88
2022-12-08,52.85
2022-12-09,52.73
2022-12-12,52.53
2022-12-13,52.75
2022-12-14,52.69
2022-12-15,51.46
2022-12-16,51.29
2022-12-19,51.46
2022-12-20,51.61
2022-12-21,52.25
2022-12-22,51.94
2022-12-23,52.07
2022-12-27,52.15
2022-12-28,51.93
2022-12-29,51.92
2022-12-30,51.65
2023-01-02,52.65
2023-01-03,51.87
2023-01-04,51.47
2023-01-05,51.49
2023-01-06,52.15
2023-01-09,51.66
2023-01-10,50.99
2023-01-11,51.2
2023-01-12,51.38
2023-01-13,51.61
2023-01-16,51.58
2023-01-17,51.81
2023-01-18,51.52
2023-01-19,50.92
2023-01-20,51.14
2023-01-23,51.33
2023-01-24,51.07
2023-01-25,51.07
2023-01-26,51.54
2023-01-27,51.62
2023-01-30,51.28
2023-01-31,51.2
2023-02-01,50.89
2023-02-02,50.22
2023-02-03,50.65
2023-02-06,50.82
2023-02-07,51.08
2023-02-08,51.23
2023-02-09,51.44
2023-02-10,52.03
2023-02-13,52.1
2023-02-14,51.97
2023-02-15,51.98
2023-02-16,51.88
2023-02-17,51.56
2023-02-20,51.51
2023-02-21,51.4
2023-02-22,51.32
2023-02-23,51.44
2023-02-24,51.34
2023-02-27,51.44
2023-02-28,51.02
2023-03-01,50.76
2023-03-02,51.24
2023-03-03,51.62
2023-03-06,51.55
2023-03-07,51.57
2023-03-08,51.34
2023-03-09,51.35
2023-03-10,50.58
2023-03-13,49.3
2023-03-14,49.615
2023-03-15,48.83
2023-03-16,48.955
2023-03-17,48.525
2023-03-20,48.92
2023-03-21,49.235
2023-03-22,49.28
2023-03-23,48.68
2023-03-24,48.8
2023-03-27,49.275
2023-03-28,49.5
2023-03-29,49.695
2023-03-30,49.675
2023-03-31,50.13
2023-04-03,50.93
2023-04-04,50.44
2023-04-05,50.81
2023-04-06,50.93
2023-04-11,51.32
2023-04-12,51.22
2023-04-13,51.05
2023-04-14,51.29
2023-04-17,51.5
2023-04-18,51.46
2023-04-19,51.25
2023-04-20,51.06
2023-04-21,51.05
2023-04-24,51.11
2023-04-25,51.15
2023-04-26,50.35
2023-04-27,50.35
2023-04-28,50.78
2023-05-02,49.96
2023-05-03,49.885
2023-05-04,49.515
2023-05-05,50.25
2023-05-08,50.46
2023-05-09,50.71
2023-05-10,50.48
2023-05-11,50.48
2023-05-12,50.87
2023-05-15,50.9
2023-05-16,50.59
2023-05-17,50.69
2023-05-18,50.99
2023-05-19,51.14
2023-05-22,51.24
2023-05-23,51.18
2023-05-24,50.84
2023-05-25,50.28
2023-05-26,50.54
2023-05-29,50.64
2023-05-30,50.0
2023-05-31,49.96
2023-06-01,50.34
2023-06-02,51.03
2023-06-05,51.06
2023-06-06,51.12
2023-06-07,50.85
2023-06-08,50.65
2023-06-09,50.86
2023-06-12,51.11
2023-06-13,51.7
2023-06-14,51.85
2023-06-15,51.75
2023-06-16,52.08
2023-06-19,51.62
2023-06-20,51.53
2023-06-21,51.28
2023-06-22,51.27
2023-06-23,51.04
2023-06-26,50.82
2023-06-27,50.8
2023-06-28,51.37
2023-06-29,51.46
2023-06-30,51.99
2023-07-04,51.91
2023-07-05,51.86
2023-07-06,50.96
2023-07-07,50.84
2023-07-10,50.82
2023-07-11,50.97
2023-07-12,51.39
2023-07-13,51.48
2023-07-14,51.63
2023-07-17,51.37
2023-07-18,51.58
2023-07-19,51.91
2023-07-20,51.87
2023-07-21,51.82
2023-07-24,51.76
2023-07-25,52.17
2023-07-26,51.61
2023-07-27,52.7
2023-07-28,52.71
2023-07-31,52.71
2023-08-01,52.67
2023-08-02,52.01
2023-08-03,51.79
2023-08-04,51.76
2023-08-07,51.85
2023-08-08,52.09
2023-08-09,51.73
2023-08-10,52.04
2023-08-11,51.52
2023-08-14,51.98
2023-08-15,51.85
2023-08-16,51.8
2023-08-17,51.31
2023-08-18,50.79
2023-08-21,51.12
2023-08-22,51.62
2023-08-23,52.05
2023-08-24,51.86
2023-08-25,51.62
2023-08-28,52.11
2023-08-29,52.67
2023-08-30,52.64
2023-08-31,52.95
2023-09-01,53.09
2023-09-04,53.15
2023-09-05,53.34
2023-09-06,52.94
2023-09-07,52.95
2023-09-08,53.06
2023-09-11,53.08
2023-09-12,53.04
2023-09-13,52.99
2023-09-14,53.69
2023-09-15,53.26
2023-09-18,52.97
2023-09-19,52.78
2023-09-20,52.99
2023-09-21,52.02
2023-09-22,52.2
2023-09-25,52.13
2023-09-26,51.8
2023-09-27,51.97
2023-09-28,52.21
2023-09-29,52.14
2023-10-02,52.23
2023-10-03,51.49
2023-10-04,51.43
2023-10-05,51.51
2023-10-06,51.91
2023-10-09,52.13
2023-10-10,52.97
2023-10-11,52.78
2023-10-12,53.28
2023-10-13,52.81
2023-10-16,53.03
2023-10-17,52.79
2023-10-18,52.5
2023-10-19,52.05
2023-10-20,51.13
2023-10-23,51.21
2023-10-24,51.63
2023-10-25,51.67
2023-10-26,50.85
2023-10-27,50.65
2023-10-30,50.78
2023-10-31,50.99
2023-11-01,51.75
2023-11-02,52.49
2023-11-03,52.7
2023-11-06,52.78
2023-11-07,53.02
2023-11-08,52.9
2023-11-09,53.35
2023-11-10,53.29
2023-11-13,53.78
2023-11-14,53.97
2023-11-15,53.95
2023-11-16,53.68
2023-11-17,54.07
2023-11-20,54.21
2023-11-21,54.21
2023-11-22,54.52
2023-11-23,54.51
2023-11-24,54.33
2023-11-27,54.26
2023-11-28,53.97
2023-11-29,53.86
2023-11-30,53.93
2023-12-01,54.38
2023-12-04,53.97
2023-12-05,54.14
2023-12-06,54.24
2023-12-07,54.39
2023-12-08,54.82
2023-12-11,55.09
2023-12-12,55.4
2023-12-13,55.67
2023-12-14,54.76
2023-12-15,55.36
2023-12-18,55.53
2023-12-19,55.65
2023-12-20,55.83
2023-12-21,55.5
2023-12-22,55.64
2023-12-27,55.45
2023-12-28,55.71
2023-12-29,55.83
2024-01-02,55.45
2024-01-03,55.28
2024-01-04,55.43
2024-01-05,55.42
2024-01-08,55.75
2024-01-09,56.35
2024-01-10,56.78
2024-01-11,56.71
2024-01-12,57.39
2024-01-15,57.65
2024-01-16,57.94
2024-01-17,57.5
2024-01-18,58.16
2024-01-19,58.44
2024-01-22,59.27
2024-01-23,59.08
2024-01-24,59.9
2024-01-25,60.34
2024-01-26,59.93
2024-01-29,60.32
2024-01-30,60.66
2024-01-31,60.03
2024-02-01,60.16
2024-02-02,62.0
2024-02-05,62.48
2024-02-06,62.51
2024-02-07,63.16
2024-02-08,63.41
2024-02-09,63.69
2024-02-12,64.31
2024-02-13,63.72
2024-02-14,64.03
2024-02-15,64.28
2024-02-16,64.5
2024-02-19,64.46
2024-02-20,63.2
2024-02-21,62.93
2024-02-22,65.05
2024-02-23,65.14
2024-02-26,65.19
2024-02-27,65.0
2024-02-28,64.98
2024-02-29,65.24
2024-03-01,66.49
2024-03-04,66.94
2024-03-05,66.12
2024-03-06,66.71
2024-03-07,67.32
2024-03-08,67.01
2024-03-11,65.74
2024-03-12,66.59
2024-03-13,66.42
2024-03-14,66.74
2024-03-15,66.12
2024-03-18,66.83
2024-03-19,66.96
2024-03-20,67.22
2024-03-21,68.78
2024-03-22,68.86
2024-03-25,68.75
2024-03-26,68.92
2024-03-27,68.23
2024-03-28,68.52
2024-04-02,67.92
2024-04-03,68.51
2024-04-04,68.55
2024-04-05,68.26
2024-04-08,68.28
2024-04-09,67.41
2024-04-10,68.12
2024-04-11,68.58
2024-04-12,68.89
2024-04-15,68.86
2024-04-16,67.54
2024-04-17,67.09
2024-04-18,67.11
2024-04-19,65.66
2024-04-22,65.37
2024-04-23,66.53
2024-04-24,66.55
2024-04-25,65.17
2024-04-26,66.99
2024-04-29,66.71
2024-04-30,66.85
2024-05-02,66.14
2024-05-03,66.74
2024-05-06,67.68
2024-05-07,68.05
2024-05-08,68.0
2024-05-09,68.03
2024-05-10,68.06
2024-05-13,67.73
2024-05-14,67.73
2024-05-15,68.61
2024-05-16,68.86
2024-05-17,68.51
2024-05-20,69.11
2024-05-21,69.12
2024-05-22,69.14
2024-05-23,69.86
2024-05-24,69.86
2024-05-27,70.19
2024-05-28,70.11
2024-05-29,70.06
2024-05-30,69.47
2024-05-31,68.45
2024-06-03,69.03
2024-06-04,68.66
2024-06-05,69.92
2024-06-06,70.21
2024-06-07,70.61
2024-06-10,71.4
2024-06-11,71.03
2024-06-12,71.54
2024-06-13,71.8
2024-06-14,72.05
2024-06-17,72.13
2024-06-18,72.81
2024-06-19,73.05
2024-06-20,73.34
2024-06-21,72.33
2024-06-24,72.07
2024-06-25,72.5
2024-06-26,72.4
2024-06-27,72.38
2024-06-28,72.98
2024-07-01,72.45
2024-07-02,72.65
2024-07-03,73.07
2024-07-04,73.36
2024-07-05,73.3
2024-07-08,73.66
2024-07-09,73.87
2024-07-10,74.29
2024-07-11,73.47
2024-07-12,73.68
2024-07-15,73.69
2024-07-16,73.67
2024-07-17,71.71
2024-07-18,70.38
2024-07-19,70.58
2024-07-22,70.9
2024-07-23,72.23
2024-07-24,70.3
2024-07-25,69.03
2024-07-26,69.02
2024-07-29,69.16
2024-07-30,68.95
2024-07-31,70.66
2024-08-01,69.56
2024-08-02,65.31
2024-08-06,64.68
2024-08-07,65.78
2024-08-08,66.12
2024-08-09,66.74
2024-08-12,66.99
2024-08-13,68.04
2024-08-14,68.48
2024-08-15,70.15
2024-08-16,70.16
2024-08-19,70.19
2024-08-20,70.21
2024-08-21,70.3
2024-08-22,70.51
2024-08-23,70.35
2024-08-26,69.94
2024-08-27,69.96
2024-08-28,69.75
2024-08-29,70.68
2024-08-30,70.42
2024-09-02,70.94
2024-09-03,69.59
2024-09-04,68.37
2024-09-05,67.63
2024-09-06,66.03
2024-09-09,66.88
2024-09-10,66.99
2024-09-11,67.0
2024-09-12,69.15
2024-09-13,69.76
2024-09-16,69.34
2024-09-17,69.82
2024-09-18,69.47
2024-09-19,71.07
2024-09-20,70.87
2024-09-23,71.38
2024-09-24,71.42
2024-09-25,71.75
2024-09-26,72.1
2024-09-27,71.67
2024-09-30,71.36
2024-10-01,71.69
2024-10-02,71.69
2024-10-03,71.79
2024-10-04,72.15
2024-10-07,72.47
2024-10-08,72.58
2024-10-09,73.1
2024-10-10,73.25
2024-10-11,73.63
2024-10-14,74.31
2024-10-15,74.28
2024-10-16,74.42
2024-10-17,75.26
2024-10-18,74.99
2024-10-21,74.8
2024-10-22,74.79
2024-10-23,74.62
2024-10-24,74.4
2024-10-25,74.41
2024-10-28,74.29
2024-10-29,74.31
2024-10-30,73.89
2024-10-31,72.91
2024-11-01,73.08
2024-11-04,72.46
2024-11-05,72.65
2024-11-06,74.9
2024-11-07,75.23
2024-11-08,76.28
2024-11-11,77.08
2024-11-12,76.74
2024-11-13,76.98
2024-11-14,76.73
2024-11-15,75.83
2024-11-18,75.94
2024-11-19,76.12
2024-11-20,76.26
2024-11-21,77.18
2024-11-22,78.09
2024-11-25,77.51
2024-11-26,77.87
2024-11-27,77.17
2024-11-28,77.61
2024-11-29,77.95
2024-12-02,78.43
2024-12-03,78.42
2024-12-04,78.72
2024-12-05,78.92
2024-12-06,78.84
2024-12-09,77.95
2024-12-10,77.86
2024-12-12,78.21
2024-12-13,78.24
2024-12-16,78.62
2024-12-17,78.26
2024-12-18,78.25
2024-12-19,77.11
2024-12-20,77.49
2024-12-23,77.37
2024-12-27,77.78
2024-12-30,77.02
2025-01-02,78.56
2025-01-03,78.53
2025-01-06,78.73
2025-01-07,78.08
2025-01-08,78.31
2025-01-09,78.41
2025-01-10,77.6
2025-01-13,77.33
2025-01-14,77.25
2025-01-15,78.69
2025-01-16,79.07
2025-01-17,79.75
2025-01-20,79.43
2025-01-21,79.57
2025-01-22,80.38
2025-01-23,80.71
2025-01-24,80.44
2025-01-27,78.1
2025-01-28,79.05
2025-01-29,79.71
2025-01-30,80.6
2025-01-31,81.55
2025-02-03,80.82
2025-02-04,81.03
2025-02-05,81.41
2025-02-06,82.6
2025-02-07,82.71
2025-02-10,83.12
2025-02-11,82.89
2025-02-12,82.54
2025-02-13,82.94
2025-02-14,82.89
2025-02-17,83.37
2025-02-18,83.32
2025-02-19,83.64
2025-02-20,82.03
2025-02-21,82.19
2025-02-24,80.69
2025-02-25,79.08
2025-02-26,80.72
2025-02-27,80.96
2025-02-28,80.03
2025-03-03,80.34
2025-03-04,77.14
2025-03-05,76.01
2025-03-06,75.78
2025-03-07,73.63
2025-03-10,72.8
2025-03-11,71.84
2025-03-12,72.96
2025-03-13,72.17
2025-03-14,73.17
2025-03-17,73.66
2025-03-18,73.21
2025-03-19,74.05
2025-03-20,74.56
2025-03-21,74.29
2025-03-24,75.9
2025-03-25,76.02
2025-03-26,75.36
2025-03-27,74.77
2025-03-28,73.15
2025-03-31,72.78
2025-04-01,73.77
2025-04-02,74.03
2025-04-03,70.22
2025-04-04,66.24
2025-04-07,64.83
2025-04-08,67.39
2025-04-09,63.93
2025-04-10,66.98
2025-04-11,66.19
2025-04-14,68.19
2025-04-15,69.14
2025-04-16,68.24
2025-04-17,67.8
2025-04-22,67.17
2025-04-23,69.59
2025-04-24,70.28
2025-04-25,70.66
2025-04-28,70.83
2025-04-29,71.34
2025-04-30,71.61
2025-05-02,73.75
2025-05-05,73.84
2025-05-06,73.41
2025-05-07,73.29
2025-05-08,74.51
2025-05-09,74.26
2025-05-12,76.46
2025-05-13,77.35
2025-05-14,76.99
2025-05-15,77.36
2025-05-16,77.92
2025-05-19,77.48
2025-05-20,77.6
2025-05-21,77.02
2025-05-22,76.4
2025-05-23,75.69
2025-05-26,76.44
2025-05-27,77.0
2025-05-28,77.14
2025-05-29,76.83
2025-05-30,77.04
2025-06-02,77.19
2025-06-03,77.69
2025-06-04,77.79
2025-06-05,77.85
2025-06-06,77.8
2025-06-09,77.34
2025-06-10,76.59
2025-06-11,76.9
2025-06-12,76.39
2025-06-13,76.24
2025-06-16,76.67
2025-06-17,76.35
2025-06-18,76.43
2025-06-19,75.85
2025-06-20,76.22
2025-06-23,76.11
2025-06-24,76.87
2025-06-25,76.68
2025-06-26,76.73
2025-06-27,77.21
2025-06-30,77.27
2025-07-01,76.4
2025-07-02,75.94
2025-07-03,76.85
2025-07-04,76.52
2025-07-07,77.07
2025-07-08,76.74
2025-07-09,77.13
2025-07-10,77.08
2025-07-11,76.52
2025-07-14,77.17
2025-07-15,77.16
2025-07-16,76.47
2025-07-17,77.87
2025-07-18,77.58
2025-07-21,77.59
2025-07-22,76.72
2025-07-23,77.21
2025-07-24,77.37
2025-07-25,77.58
2025-07-28,77.88
2025-07-29,78.42
2025-07-30,79.04
2025-07-31,79.3
2025-08-01,77.59
2025-08-04,78.53
2025-08-05,78.41
2025-08-06,78.91
2025-08-07,78.9
2025-08-08,79.01
2025-08-11,79.52
2025-08-12,79.25
2025-08-13,79.03
2025-08-14,79.58
2025-08-15,79.18
2025-08-18,79.3
2025-08-19,79.08
2025-08-20,78.95
2025-08-21,79.39
2025-08-22,79.38
2025-08-25,78.89
2025-08-26,78.9
2025-08-27,79.24
2025-08-28,79.12
2025-08-29,78.35
2025-09-01,78.66
2025-09-02,77.9
2025-09-03,78.21
2025-09-04,78.88
2025-09-05,78.23
2025-09-08,79.32
2025-09-09,79.41
2025-09-10,81.02
2025-09-11,81.38
2025-09-12,81.19
2025-09-15,81.31
2025-09-16,80.26
2025-09-17,79.91
2025-09-18,80.92
2025-09-19,81.09
2025-09-22,81.09
2025-09-23,81.21
2025-09-24,81.33
2025-09-25,81.18
2025-09-26,81.26
2025-09-29,81.55
2025-09-30,81.64
2025-10-01,82.01
2025-10-02,81.92
2025-10-03,81.97
2025-10-06,82.01
2025-10-07,81.79
2025-10-08,82.84
2025-10-09,82.97
2025-10-10,81.68
2025-10-13,82.33
2025-10-14,82.29
2025-10-15,82.52
2025-10-16,82.22
2025-10-17,80.7
2025-10-20,82.07
2025-10-21,81.91
2025-10-22,80.9
2025-10-23,81.69
2025-10-24,82.36
2025-10-27,82.75
2025-10-28,82.89
