date,value
2021-01-21,5.976
2021-01-22,5.9288
2021-01-25,5.9328
2021-01-26,5.944
2021-01-27,5.8704
2021-01-28,5.8784
2021-01-29,5.7576
2021-02-01,5.836
2021-02-02,5.9616
2021-02-03,5.9672
2021-02-04,6.0192
2021-02-05,6.0328
2021-02-08,6.048
2021-02-09,6.048
2021-02-10,6.0288
2021-02-11,6.0656
2021-02-12,6.0848
2021-02-15,6.136
2021-02-16,6.1192
2021-02-17,6.092
2021-02-18,6.0512
2021-02-19,6.0784
2021-02-22,6.016
2021-02-23,5.9792
2021-02-24,6.0184
2021-02-25,5.9704
2021-02-26,5.9208
2021-03-01,6.0432
2021-03-02,6.0104
2021-03-03,6.0024
2021-03-04,5.9664
2021-03-05,5.8992
2021-03-08,6.0576
2021-03-09,6.1048
2021-03-10,6.1104
2021-03-11,6.1664
2021-03-12,6.1376
2021-03-15,6.1648
2021-03-16,6.2296
2021-03-17,6.1792
2021-03-18,6.1976
2021-03-19,6.1592
2021-03-22,6.172
2021-03-23,6.172
2021-03-24,6.1472
2021-03-25,6.1232
2021-03-26,6.1824
2021-03-29,6.2136
2021-03-30,6.2416
2021-03-31,6.2624
2021-04-01,6.296
2021-04-06,6.3432
2021-04-07,6.3016
2021-04-08,6.3248
2021-04-09,6.3424
2021-04-12,6.336
2021-04-13,6.3496
2021-04-14,6.3392
2021-04-15,6.3768
2021-04-16,6.3944
2021-04-19,6.3528
2021-04-20,6.264
2021-04-21,6.3096
2021-04-22,6.3616
2021-04-23,6.3416
2021-04-26,6.3592
2021-04-27,6.3568
2021-04-28,6.3552
2021-04-29,6.3408
2021-04-30,6.3472
2021-05-03,6.3624
2021-05-04,6.2912
2021-05-05,6.3712
2021-05-06,6.3456
2021-05-07,6.3856
2021-05-10,6.3768
2021-05-11,6.2576
2021-05-12,6.2296
2021-05-13,6.2336
2021-05-14,6.268
2021-05-17,6.2504
2021-05-18,6.26
2021-05-19,6.1632
2021-05-20,6.2624
2021-05-21,6.288
2021-05-25,6.2984
2021-05-26,6.3104
2021-05-27,6.3376
2021-05-28,6.364
2021-05-31,6.3304
2021-06-01,6.3568
2021-06-02,6.3824
2021-06-03,6.3968
2021-06-04,6.4104
2021-06-07,6.4064
2021-06-08,6.4056
2021-06-09,6.416
2021-06-10,6.4368
2021-06-11,6.4752
2021-06-14,6.4704
2021-06-15,6.468
2021-06-16,6.4792
2021-06-17,6.5352
2021-06-18,6.4776
2021-06-21,6.5032
2021-06-22,6.5288
2021-06-23,6.5144
2021-06-24,6.5528
2021-06-25,6.5744
2021-06-28,6.5672
2021-06-29,6.5808
2021-06-30,6.5928
2021-07-01,6.6064
2021-07-02,6.6352
2021-07-05,6.6448
2021-07-06,6.6232
2021-07-07,6.66
2021-07-08,6.5528
2021-07-09,6.6296
2021-07-12,6.6536
2021-07-13,6.6912
2021-07-14,6.6712
2021-07-15,6.6536
2021-07-16,6.6256
2021-07-19,6.4968
2021-07-20,6.572
2021-07-21,6.6248
2021-07-22,6.6544
2021-07-23,6.7104
2021-07-26,6.6896
2021-07-27,6.6072
2021-07-28,6.664
2021-07-29,6.6792
2021-07-30,6.6424
2021-08-02,6.6792
2021-08-03,6.6568
2021-08-04,6.688
2021-08-05,6.7088
2021-08-06,6.7496
2021-08-09,6.7592
2021-08-10,6.7848
2021-08-11,6.7896
2021-08-12,6.7936
2021-08-13,6.7832
2021-08-16,6.756
2021-08-17,6.7608
2021-08-18,6.7656
2021-08-19,6.6816
2021-08-20,6.72
2021-08-23,6.7656
2021-08-24,6.7944
2021-08-25,6.8088
2021-08-26,6.7832
2021-08-27,6.808
2021-08-30,6.8344
2021-08-31,6.8344
2021-09-01,6.8352
2021-09-02,6.8552
2021-09-03,6.84
2021-09-06,6.888
2021-09-07,6.8552
2021-09-08,6.824
2021-09-09,6.8288
2021-09-10,6.7984
2021-09-13,6.7968
2021-09-14,6.78
2021-09-15,6.7616
2021-09-16,6.788
2021-09-17,6.7704
2021-09-20,6.6368
2021-09-21,6.6784
2021-09-22,6.7216
2021-09-23,6.7776
2021-09-24,6.7632
2021-09-27,6.788
2021-09-28,6.6744
2021-09-29,6.7176
2021-09-30,6.696
2021-10-01,6.6656
2021-10-04,6.5904
2021-10-05,6.7024
2021-10-06,6.6472
2021-10-07,6.792
2021-10-08,6.7664
2021-10-11,6.788
2021-10-12,6.7512
2021-10-13,6.7336
2021-10-14,6.8384
2021-10-15,6.9
2021-10-18,6.8944
2021-10-19,6.9328
2021-10-20,6.9528
2021-10-21,6.9336
2021-10-22,6.9448
2021-10-25,6.9912
2021-10-26,7.0384
2021-10-27,6.9968
2021-10-28,6.968
2021-10-29,7.0264
2021-11-01,7.0352
2021-11-02,7.0608
2021-11-03,7.056
2021-11-04,7.1296
2021-11-05,7.16
2021-11-08,7.156
2021-11-09,7.1296
2021-11-10,7.1624
2021-11-11,7.176
2021-11-12,7.2008
2021-11-15,7.2432
2021-11-16,7.304
2021-11-17,7.2984
2021-11-18,7.248
2021-11-19,7.2712
2021-11-22,7.3008
2021-11-23,7.2136
2021-11-24,7.2768
2021-11-25,7.296
2021-11-26,7.0312
2021-11-29,7.1104
2021-11-30,7.0296
2021-12-01,7.0992
2021-12-02,6.9712
2021-12-03,6.9472
2021-12-06,7.028
2021-12-07,7.2168
2021-12-08,7.1576
2021-12-09,7.1816
2021-12-10,7.1416
2021-12-13,7.1232
2021-12-14,7.0504
2021-12-15,7.0496
2021-12-16,7.1416
2021-12-17,7.0912
2021-12-20,6.9328
2021-12-21,7.0592
2021-12-22,7.1256
2021-12-23,7.2024
2021-12-27,7.2392
2021-12-28,7.2768
2021-12-29,7.24
2021-12-30,7.2696
2022-01-03,7.276
2022-01-04,7.3104
2022-01-05,7.292
2022-01-06,7.1904
2022-01-07,7.152
2022-01-10,7.0728
2022-01-11,7.1672
2022-01-12,7.2032
2022-01-13,7.1736
2022-01-14,7.0904
2022-01-17,7.1448
2022-01-18,7.0712
2022-01-19,7.0336
2022-01-20,7.1096
2022-01-21,6.9432
2022-01-24,6.6664
2022-01-25,6.7336
2022-01-26,6.8712
2022-01-27,6.9088
2022-01-28,6.8296
2022-01-31,6.9432
2022-02-01,7.0096
2022-02-02,7.0192
2022-02-03,6.8896
2022-02-04,6.8312
2022-02-07,6.8608
2022-02-08,6.9024
2022-02-09,7.0032
2022-02-10,6.9656
2022-02-11,6.92
2022-02-14,6.8584
2022-02-15,6.9176
2022-02-16,6.892
2022-02-17,6.8656
2022-02-18,6.7856
2022-02-21,6.7168
2022-02-22,6.7168
2022-02-23,6.7016
2022-02-24,6.5792
2022-02-25,6.7688
2022-02-28,6.8128
2022-03-01,6.7664
2022-03-02,6.8264
2022-03-03,6.8064
2022-03-04,6.7344
2022-03-07,6.7056
2022-03-08,6.5744
2022-03-09,6.6704
2022-03-10,6.612
2022-03-11,6.684
2022-03-14,6.5992
2022-03-15,6.6648
2022-03-16,6.8104
2022-03-17,6.8272
2022-03-18,6.9368
2022-03-21,6.9552
2022-03-22,7.0536
2022-03-23,7.0352
2022-03-24,7.0328
2022-03-25,7.06
2022-03-28,7.0744
2022-03-29,7.1232
2022-03-30,7.0984
2022-03-31,7.084
2022-04-01,7.0672
2022-04-04,7.16
2022-04-05,7.164
2022-04-06,7.0344
2022-04-07,7.02
2022-04-08,7.0984
2022-04-11,7.0112
2022-04-12,7.0432
2022-04-13,7.0288
2022-04-14,7.0624
2022-04-19,7.06
2022-04-20,7.0768
2022-04-21,7.068
2022-04-22,6.912
2022-04-25,6.7992
2022-04-26,6.7864
2022-04-27,6.8568
2022-04-28,6.8912
2022-04-29,6.924
2022-05-02,6.7832
2022-05-03,6.8712
2022-05-04,6.788
2022-05-05,6.8024
2022-05-06,6.6968
2022-05-09,6.5304
2022-05-10,6.4872
2022-05-11,6.5688
2022-05-12,6.5216
2022-05-13,6.6712
2022-05-16,6.624
2022-05-17,6.6808
2022-05-18,6.5896
2022-05-19,6.4808
2022-05-20,6.468
2022-05-23,6.5288
2022-05-24,6.3832
2022-05-25,6.488
2022-05-26,6.5888
2022-05-27,6.7168
2022-05-30,6.7568
2022-05-31,6.7072
2022-06-01,6.6904
2022-06-02,6.7104
2022-06-03,6.6864
2022-06-06,6.7424
2022-06-07,6.7232
2022-06-08,6.7456
2022-06-09,6.684
2022-06-10,6.4944
2022-06-13,6.3472
2022-06-14,6.3096
2022-06-15,6.36
2022-06-16,6.1576
2022-06-17,6.1664
2022-06-20,6.196
2022-06-21,6.2648
2022-06-22,6.2416
2022-06-23,6.2376
2022-06-24,6.38
2022-06-27,6.4112
2022-06-28,6.4032
2022-06-29,6.3624
2022-06-30,6.288
2022-07-01,6.3168
2022-07-04,6.3472
2022-07-05,6.3288
2022-07-06,6.448
2022-07-07,6.5832
2022-07-08,6.6152
2022-07-11,6.5744
2022-07-12,6.5832
2022-07-13,6.4864
2022-07-14,6.4344
2022-07-15,6.5408
2022-07-18,6.5768
2022-07-19,6.5832
2022-07-20,6.6696
2022-07-21,6.684
2022-07-22,6.6728
2022-07-25,6.6744
2022-07-26,6.6688
2022-07-27,6.7304
2022-07-28,6.8096
2022-07-29,6.8576
2022-08-01,6.8552
2022-08-02,6.856
2022-08-03,6.92
2022-08-04,6.8928
2022-08-05,6.8896
2022-08-08,6.9376
2022-08-09,6.8704
2022-08-10,6.9192
2022-08-11,6.9728
2022-08-12,7.0392
2022-08-15,7.108
2022-08-16,7.1456
2022-08-17,7.0904
2022-08-18,7.1368
2022-08-19,7.0904
2022-08-22,7.0592
2022-08-23,7.0176
2022-08-24,7.0448
2022-08-25,7.0816
2022-08-26,6.9856
2022-08-29,6.868
2022-08-30,6.7968
2022-08-31,6.756
2022-09-01,6.712
2022-09-02,6.7904
2022-09-05,6.7568
2022-09-06,6.74
2022-09-07,6.7096
2022-09-08,6.7976
2022-09-09,6.8504
2022-09-12,6.8928
2022-09-13,6.7776
2022-09-14,6.7296
2022-09-15,6.692
2022-09-16,6.572
2022-09-19,6.5872
2022-09-20,6.588
2022-09-21,6.6544
2022-09-22,6.5184
2022-09-23,6.4472
2022-09-26,6.4616
2022-09-27,6.444
2022-09-28,6.4584
2022-09-29,6.3048
2022-09-30,6.3408
2022-10-03,6.3416
2022-10-04,6.484
2022-10-05,6.48
2022-10-06,6.5256
2022-10-07,6.4
2022-10-10,6.3664
2022-10-11,6.3256
2022-10-12,6.3064
2022-10-13,6.316
2022-10-14,6.324
2022-10-17,6.3888
2022-10-18,6.3864
2022-10-19,6.4032
2022-10-20,6.4288
2022-10-21,6.3944
2022-10-24,6.436
2022-10-25,6.496
2022-10-26,6.5104
2022-10-27,6.508
2022-10-28,6.54
2022-10-31,6.5968
2022-11-01,6.6168
2022-11-02,6.5832
2022-11-03,6.5232
2022-11-04,6.4824
2022-11-07,6.5232
2022-11-08,6.5848
2022-11-09,6.5128
2022-11-10,6.6536
2022-11-11,6.6384
2022-11-14,6.6528
2022-11-15,6.7024
2022-11-16,6.604
2022-11-17,6.5776
2022-11-18,6.624
2022-11-21,6.6408
2022-11-22,6.6832
2022-11-23,6.7072
2022-11-24,6.7224
2022-11-25,6.7048
2022-11-28,6.664
2022-11-29,6.6416
2022-11-30,6.7
2022-12-01,6.748
2022-12-02,6.7192
2022-12-05,6.6656
2022-12-06,6.5856
2022-12-07,6.5448
2022-12-08,6.5592
2022-12-09,6.5928
2022-12-12,6.552
2022-12-13,6.6472
2022-12-14,6.6296
2022-12-15,6.4112
2022-12-16,6.3696
2022-12-19,6.3488
2022-12-20,6.3296
2022-12-21,6.4344
2022-12-22,6.3488
2022-12-23,6.3608
2022-12-27,6.3672
2022-12-28,6.3312
2022-12-29,6.3784
2022-12-30,6.3304
2023-01-02,6.448
2023-01-03,6.408
2023-01-04,6.4784
2023-01-05,6.4528
2023-01-06,6.5112
2023-01-09,6.5496
2023-01-10,6.4824
2023-01-11,6.5352
2023-01-12,6.5672
2023-01-13,6.5904
2023-01-16,6.6128
2023-01-17,6.632
2023-01-18,6.5944
2023-01-19,6.5096
2023-01-20,6.5544
2023-01-23,6.648
2023-01-24,6.6384
2023-01-25,6.5896
2023-01-26,6.6672
2023-01-27,6.7104
2023-01-30,6.6736
2023-01-31,6.6648
2023-02-01,6.6616
2023-02-02,6.8
2023-02-03,6.8368
2023-02-06,6.7896
2023-02-07,6.8056
2023-02-08,6.7968
2023-02-09,6.812
2023-02-10,6.78
2023-02-13,6.816
2023-02-14,6.7824
2023-02-15,6.8312
2023-02-16,6.8312
2023-02-17,6.7568
2023-02-20,6.768
2023-02-21,6.7024
2023-02-22,6.6872
2023-02-23,6.6944
2023-02-24,6.6568
2023-02-27,6.6928
2023-02-28,6.6688
2023-03-01,6.6112
2023-03-02,6.6496
2023-03-03,6.7512
2023-03-06,6.7712
2023-03-07,6.732
2023-03-08,6.7192
2023-03-09,6.7096
2023-03-10,6.5728
2023-03-13,6.4184
2023-03-14,6.5016
2023-03-15,6.4328
2023-03-16,6.5104
2023-03-17,6.4608
2023-03-20,6.4632
2023-03-21,6.512
2023-03-22,6.5248
2023-03-23,6.4832
2023-03-24,6.464
2023-03-27,6.504
2023-03-28,6.4864
2023-03-29,6.5496
2023-03-30,6.5832
2023-03-31,6.656
2023-04-03,6.6648
2023-04-04,6.6256
2023-04-05,6.6064
2023-04-06,6.6136
2023-04-11,6.6584
2023-04-12,6.6304
2023-04-13,6.6192
2023-04-14,6.6608
2023-04-17,6.6984
2023-04-18,6.7064
2023-04-19,6.6872
2023-04-20,6.6696
2023-04-21,6.6488
2023-04-24,6.6208
2023-04-25,6.6032
2023-04-26,6.536
2023-04-27,6.5784
2023-04-28,6.632
2023-05-02,6.5688
2023-05-03,6.5752
2023-05-04,6.54
2023-05-05,6.6256
2023-05-08,6.6472
2023-05-09,6.672
2023-05-10,6.6616
2023-05-11,6.672
2023-05-12,6.692
2023-05-15,6.7208
2023-05-16,6.7064
2023-05-17,6.7296
2023-05-18,6.8176
2023-05-19,6.8032
2023-05-22,6.824
2023-05-23,6.8136
2023-05-24,6.7136
2023-05-25,6.7392
2023-05-26,6.8328
2023-05-29,6.8424
2023-05-30,6.8112
2023-05-31,6.7728
2023-06-01,6.8056
2023-06-02,6.9368
2023-06-05,6.9544
2023-06-06,6.9824
2023-06-07,6.98
2023-06-08,6.94
2023-06-09,6.9776
2023-06-12,7.0
2023-06-13,7.0592
2023-06-14,7.0616
2023-06-15,7.0336
2023-06-16,7.0592
2023-06-19,7.0232
2023-06-20,6.984
2023-06-21,6.9504
2023-06-22,6.92
2023-06-23,6.912
2023-06-26,6.9
2023-06-27,6.8968
2023-06-28,6.9496
2023-06-29,6.9712
2023-06-30,7.0336
2023-07-04,7.0752
2023-07-05,7.06
2023-07-06,6.9376
2023-07-07,6.9448
2023-07-10,6.9216
2023-07-11,6.952
2023-07-12,6.984
2023-07-13,6.9904
2023-07-14,6.9752
2023-07-17,6.9648
2023-07-18,7.0016
2023-07-19,7.0528
2023-07-20,7.06
2023-07-21,7.068
2023-07-24,7.0968
2023-07-25,7.1376
2023-07-26,7.1088
2023-07-27,7.2072
2023-07-28,7.1936
2023-07-31,7.2
2023-08-01,7.1864
2023-08-02,7.108
2023-08-03,7.0752
2023-08-04,7.0712
2023-08-07,7.0624
2023-08-08,7.0264
2023-08-09,7.036
2023-08-10,7.0624
2023-08-11,7.0168
2023-08-14,7.0496
2023-08-15,6.9944
2023-08-16,6.9896
2023-08-17,6.9448
2023-08-18,6.896
2023-08-21,6.8936
2023-08-22,6.9576
2023-08-23,6.9976
2023-08-24,6.9752
2023-08-25,6.9808
2023-08-28,7.0408
2023-08-29,7.0952
2023-08-30,7.0816
2023-08-31,7.1344
2023-09-01,7.1736
2023-09-04,7.1792
2023-09-05,7.2008
2023-09-06,7.1472
2023-09-07,7.128
2023-09-08,7.144
2023-09-11,7.1408
2023-09-12,7.1464
2023-09-13,7.1368
2023-09-14,7.224
2023-09-15,7.1944
2023-09-18,7.1616
2023-09-19,7.1336
2023-09-20,7.1568
2023-09-21,7.0384
2023-09-22,7.04
2023-09-25,7.0416
2023-09-26,6.9776
2023-09-27,7.004
2023-09-28,7.0096
2023-09-29,7.0184
2023-10-02,7.0096
2023-10-03,6.9232
2023-10-04,6.8936
2023-10-05,6.8896
2023-10-06,6.9392
2023-10-09,6.9752
2023-10-10,7.072
2023-10-11,7.044
2023-10-12,7.0872
2023-10-13,7.0464
2023-10-16,7.076
2023-10-17,7.064
2023-10-18,7.0168
2023-10-19,6.9432
2023-10-20,6.8208
2023-10-23,6.7952
2023-10-24,6.8304
2023-10-25,6.796
2023-10-26,6.752
2023-10-27,6.6976
2023-10-30,6.6968
2023-10-31,6.7488
2023-11-01,6.8232
2023-11-02,6.924
2023-11-03,6.9672
2023-11-06,6.9496
2023-11-07,6.988
2023-11-08,6.9568
2023-11-09,6.98
2023-11-10,6.9624
2023-11-13,7.0048
2023-11-14,7.06
2023-11-15,7.0976
2023-11-16,7.0432
2023-11-17,7.068
2023-11-20,7.0752
2023-11-21,7.072
2023-11-22,7.1304
2023-11-23,7.1256
2023-11-24,7.1104
2023-11-27,7.0984
2023-11-28,7.0864
2023-11-29,7.1056
2023-11-30,7.128
2023-12-01,7.2072
2023-12-04,7.2024
2023-12-05,7.2272
2023-12-06,7.2496
2023-12-07,7.2464
2023-12-08,7.2936
2023-12-11,7.3184
2023-12-12,7.3144
2023-12-13,7.3344
2023-12-14,7.3584
2023-12-15,7.4128
2023-12-18,7.3952
2023-12-19,7.4136
2023-12-20,7.4304
2023-12-21,7.3824
2023-12-22,7.4088
2023-12-27,7.3896
2023-12-28,7.4248
2023-12-29,7.4408
2024-01-02,7.4376
2024-01-03,7.396
2024-01-04,7.3976
2024-01-05,7.3808
2024-01-08,7.3864
2024-01-09,7.4288
2024-01-10,7.4304
2024-01-11,7.4016
2024-01-12,7.4496
2024-01-15,7.4528
2024-01-16,7.46
2024-01-17,7.396
2024-01-18,7.4256
2024-01-19,7.448
2024-01-22,7.5272
2024-01-23,7.544
2024-01-24,7.5856
2024-01-25,7.62
2024-01-26,7.624
2024-01-29,7.656
2024-01-30,7.6672
2024-01-31,7.628
2024-02-01,7.5904
2024-02-02,7.704
2024-02-05,7.7128
2024-02-06,7.7496
2024-02-07,7.7768
2024-02-08,7.7768
2024-02-09,7.7848
2024-02-12,7.8624
2024-02-13,7.7784
2024-02-14,7.796
2024-02-15,7.836
2024-02-16,7.8744
2024-02-19,7.8568
2024-02-20,7.7832
2024-02-21,7.7728
2024-02-22,7.8856
2024-02-23,7.9144
2024-02-26,7.8808
2024-02-27,7.8784
2024-02-28,7.8736
2024-02-29,7.8936
2024-03-01,7.9536
2024-03-04,7.952
2024-03-05,7.896
2024-03-06,7.9352
2024-03-07,7.964
2024-03-08,7.9552
2024-03-11,7.9136
2024-03-12,7.9752
2024-03-13,7.9744
2024-03-14,7.98
2024-03-15,7.9376
2024-03-18,7.9976
2024-03-19,8.01
2024-03-20,8.026
2024-03-21,8.148
2024-03-22,8.136
2024-03-25,8.116
2024-03-26,8.13
2024-03-27,8.124
2024-03-28,8.192
2024-04-02,8.128
2024-04-03,8.136
2024-04-04,8.148
2024-04-05,8.084
2024-04-08,8.102
2024-04-09,8.07
2024-04-10,8.096
2024-04-11,8.112
2024-04-12,8.14
2024-04-15,8.12
2024-04-16,7.9864
2024-04-17,7.944
2024-04-18,7.968
2024-04-19,7.9
2024-04-22,7.9176
2024-04-23,8.002
2024-04-24,8.008
2024-04-25,7.92
2024-04-26,8.056
2024-04-29,8.07
2024-04-30,8.042
2024-05-02,7.9992
2024-05-03,8.064
2024-05-06,8.118
2024-05-07,8.162
2024-05-08,8.156
2024-05-09,8.172
2024-05-10,8.202
2024-05-13,8.192
2024-05-14,8.19
2024-05-15,8.252
2024-05-16,8.276
2024-05-17,8.258
2024-05-20,8.298
2024-05-21,8.274
2024-05-22,8.27
2024-05-23,8.268
2024-05-24,8.236
2024-05-27,8.258
2024-05-28,8.228
2024-05-29,8.188
2024-05-30,8.168
2024-05-31,8.118
2024-06-03,8.17
2024-06-04,8.138
2024-06-05,8.242
2024-06-06,8.264
2024-06-07,8.3
2024-06-10,8.338
2024-06-11,8.32
2024-06-12,8.37
2024-06-13,8.362
2024-06-14,8.382
2024-06-17,8.376
2024-06-18,8.436
2024-06-19,8.448
2024-06-20,8.48
2024-06-21,8.45
2024-06-24,8.474
2024-06-25,8.456
2024-06-26,8.456
2024-06-27,8.454
2024-06-28,8.492
2024-07-01,8.442
2024-07-02,8.458
2024-07-03,8.486
2024-07-04,8.504
2024-07-05,8.5
2024-07-08,8.52
2024-07-09,8.526
2024-07-10,8.566
2024-07-11,8.566
2024-07-12,8.608
2024-07-15,8.606
2024-07-16,8.624
2024-07-17,8.542
2024-07-18,8.494
2024-07-19,8.426
2024-07-22,8.462
2024-07-23,8.538
2024-07-24,8.408
2024-07-25,8.362
2024-07-26,8.382
2024-07-29,8.4
2024-07-30,8.408
2024-07-31,8.53
2024-08-01,8.438
2024-08-02,8.1
2024-08-06,7.9736
2024-08-07,8.106
2024-08-08,8.11
2024-08-09,8.134
2024-08-12,8.15
2024-08-13,8.22
2024-08-14,8.23
2024-08-15,8.376
2024-08-16,8.392
2024-08-19,8.416
2024-08-20,8.382
2024-08-21,8.398
2024-08-22,8.404
2024-08-23,8.422
2024-08-26,8.408
2024-08-27,8.408
2024-08-28,8.414
2024-08-29,8.506
2024-08-30,8.48
2024-09-02,8.522
2024-09-03,8.436
2024-09-04,8.34
2024-09-05,8.292
2024-09-06,8.182
2024-09-09,8.272
2024-09-10,8.276
2024-09-11,8.242
2024-09-12,8.388
2024-09-13,8.45
2024-09-16,8.418
2024-09-17,8.472
2024-09-18,8.43
2024-09-19,8.558
2024-09-20,8.5
2024-09-23,8.558
2024-09-24,8.582
2024-09-25,8.582
2024-09-26,8.63
2024-09-27,8.658
2024-09-30,8.624
2024-10-01,8.644
2024-10-02,8.686
2024-10-03,8.664
2024-10-04,8.72
2024-10-07,8.754
2024-10-08,8.722
2024-10-09,8.778
2024-10-10,8.794
2024-10-11,8.83
2024-10-14,8.892
2024-10-15,8.858
2024-10-16,8.866
2024-10-17,8.936
2024-10-18,8.93
2024-10-21,8.884
2024-10-22,8.894
2024-10-23,8.868
2024-10-24,8.848
2024-10-25,8.878
2024-10-28,8.874
2024-10-29,8.88
2024-10-30,8.828
2024-10-31,8.69
2024-11-01,8.76
2024-11-04,8.7
2024-11-05,8.746
2024-11-06,8.998
2024-11-07,9.058
2024-11-08,9.096
2024-11-11,9.192
2024-11-12,9.146
2024-11-13,9.174
2024-11-14,9.166
2024-11-15,9.056
2024-11-18,9.082
2024-11-19,9.072
2024-11-20,9.074
2024-11-21,9.184
2024-11-22,9.298
2024-11-25,9.284
2024-11-26,9.286
2024-11-27,9.202
2024-11-28,9.244
2024-11-29,9.282
2024-12-02,9.36
2024-12-03,9.354
2024-12-04,9.38
2024-12-05,9.37
2024-12-06,9.368
2024-12-09,9.37
2024-12-10,9.366
2024-12-12,9.396
2024-12-13,9.346
2024-12-16,9.356
2024-12-17,9.326
2024-12-18,9.346
2024-12-19,9.2
2024-12-20,9.21
2024-12-23,9.192
2024-12-27,9.228
2024-12-30,9.146
2025-01-02,9.31
2025-01-03,9.296
2025-01-06,9.346
2025-01-07,9.276
2025-01-08,9.28
2025-01-09,9.28
2025-01-10,9.192
2025-01-13,9.178
2025-01-14,9.17
2025-01-15,9.314
2025-01-16,9.344
2025-01-17,9.422
2025-01-20,9.388
2025-01-21,9.39
2025-01-22,9.452
2025-01-23,9.47
2025-01-24,9.432
2025-01-27,9.278
2025-01-28,9.378
2025-01-29,9.424
2025-01-30,9.462
2025-01-31,9.542
2025-02-03,9.462
2025-02-04,9.476
2025-02-05,9.448
2025-02-06,9.55
2025-02-07,9.528
2025-02-10,9.59
2025-02-11,9.56
2025-02-12,9.492
2025-02-13,9.542
2025-02-14,9.526
2025-02-17,9.578
2025-02-18,9.59
2025-02-19,9.61
2025-02-20,9.522
2025-02-21,9.54
2025-02-24,9.426
2025-02-25,9.294
2025-02-26,9.422
2025-02-27,9.43
2025-02-28,9.316
2025-03-03,9.33
2025-03-04,9.026
2025-03-05,8.922
2025-03-06,8.946
2025-03-07,8.794
2025-03-10,8.732
2025-03-11,8.57
2025-03-12,8.646
2025-03-13,8.596
2025-03-14,8.698
2025-03-17,8.74
2025-03-18,8.714
2025-03-19,8.8
2025-03-20,8.824
2025-03-21,8.796
2025-03-24,8.94
2025-03-25,8.956
2025-03-26,8.916
2025-03-27,8.878
2025-03-28,8.68
2025-03-31,8.624
2025-04-01,8.722
2025-04-02,8.712
2025-04-03,8.286
2025-04-04,7.8968
2025-04-07,7.6776
2025-04-08,7.8936
2025-04-09,7.528
2025-04-10,7.8232
2025-04-11,7.7456
2025-04-14,7.9704
2025-04-15,8.058
2025-04-16,7.9664
2025-04-17,7.8968
2025-04-22,7.8448
2025-04-23,8.086
2025-04-24,8.152
2025-04-25,8.182
2025-04-28,8.196
2025-04-29,8.24
2025-04-30,8.266
2025-05-02,8.47
2025-05-05,8.494
2025-05-06,8.45
2025-05-07,8.4
2025-05-08,8.536
2025-05-09,8.536
2025-05-12,8.836
2025-05-13,8.88
2025-05-14,8.858
2025-05-15,8.884
2025-05-16,8.94
2025-05-19,8.892
2025-05-20,8.906
2025-05-21,8.834
2025-05-22,8.77
2025-05-23,8.68
2025-05-26,8.754
2025-05-27,8.814
2025-05-28,8.82
2025-05-29,8.78
2025-05-30,8.774
2025-06-02,8.73
2025-06-03,8.838
2025-06-04,8.844
2025-06-05,8.856
2025-06-06,8.892
2025-06-09,8.9
2025-06-10,8.91
2025-06-11,8.914
2025-06-12,8.83
2025-06-13,8.788
2025-06-16,8.832
2025-06-17,8.812
2025-06-18,8.804
2025-06-19,8.728
2025-06-20,8.758
2025-06-23,8.738
2025-06-24,8.838
2025-06-25,8.824
2025-06-26,8.832
2025-06-27,8.902
2025-06-30,8.87
2025-07-01,8.868
2025-07-02,8.892
2025-07-03,8.98596
2025-07-04,8.92
2025-07-07,8.948
2025-07-08,8.958
2025-07-09,8.976
2025-07-10,9.04596
2025-07-11,8.99
2025-07-14,9.002
2025-07-15,9.052
2025-07-16,8.92
2025-07-17,9.10596
2025-07-18,9.076
2025-07-21,9.082
2025-07-22,9.02596
2025-07-23,9.112
2025-07-24,9.122
2025-07-25,9.12596
2025-07-28,9.204
2025-07-29,9.238
2025-07-30,9.28596
2025-07-31,9.296
2025-08-01,9.022
2025-08-04,9.12596
2025-08-05,9.11
2025-08-06,9.12596
2025-08-07,9.148
2025-08-08,9.174
2025-08-11,9.222
2025-08-12,9.234
2025-08-13,9.262
2025-08-14,9.3
2025-08-15,9.272
2025-08-18,9.318
2025-08-19,9.304
2025-08-20,9.24
2025-08-21,9.278
2025-08-22,9.352
2025-08-25,9.344
2025-08-26,9.324
2025-08-27,9.38596
2025-08-28,9.358
2025-08-29,9.296
2025-09-01,9.312
2025-09-02,9.218
2025-09-03,9.276
2025-09-04,9.34
2025-09-05,9.294
2025-09-08,9.36596
2025-09-09,9.372
2025-09-10,9.42
2025-09-11,9.48596
2025-09-12,9.48596
2025-09-15,9.494
2025-09-16,9.422
2025-09-17,9.434
2025-09-18,9.53
2025-09-19,9.532
2025-09-22,9.548
2025-09-23,9.568
2025-09-24,9.554
2025-09-25,9.538
2025-09-26,9.538
2025-09-29,9.562
2025-09-30,9.544
2025-10-01,9.622
2025-10-02,9.658
2025-10-03,9.702
2025-10-06,9.74596
2025-10-07,9.722
2025-10-08,9.80596
2025-10-09,9.808
2025-10-10,9.598
2025-10-13,9.68
2025-10-14,9.656
2025-10-15,9.712
2025-10-16,9.704
2025-10-17,9.604
2025-10-20,9.778
2025-10-21,9.80596
